instance,num_phases,w_balanced,red_perc,mean_total_s,mean_solve_s,mean_build_s,mean_objective,mean_max_phase_time,std_total_s,std_solve_s,std_build_s,std_objective,std_max_phase_time
assembly_1,2,0.9,50,1.3407754234038294,0.9726606,0.3540344309993088,0.8430377109029319,1092.52,0.16323285816632357,0.16808971225223748,0.01795719786210879,1.2161883888976234e-16,0.0
assembly_1,2,0.9,55,0.9840948880184441,0.6414926,0.3317151956027374,0.8430377109029319,1092.52,0.22922262189687742,0.22545858878348368,0.003998838865421284,1.6467268631127714e-16,0.0
assembly_1,2,0.9,60,0.7101226323982701,0.36588040000000005,0.3348227370064706,0.8430377109029317,1092.52,0.09693320415986154,0.09758374200367599,0.0033607727785942105,1.8577584504832502e-16,0.0
assembly_1,2,0.9,65,0.6774203348206356,0.3329166,0.335935773816891,0.8430377109029319,1092.52,0.08113363714388439,0.08060708323615239,0.0014562695872203395,1.6467268631127714e-16,0.0
assembly_1,2,0.9,70,0.5870179746067151,0.2224028,0.357252896996215,0.8430377109029317,1092.52,0.03576078534978186,0.014584803068948167,0.037385902291246255,1.3136335981433191e-16,0.0
assembly_1,2,1.0,0,8.179168763104826,7.944412,0.21068261610344052,0.8405775250695751,1088.33,0.0,0.0,0.0,0.0,0.0
assembly_1,2,1.0,5,7.823699804861098,7.1664772,0.6166716698324308,0.8405775250695751,1088.33,1.162413615775988,1.1754945727713761,0.11384242545935042,8.599750569898517e-17,0.0
assembly_1,2,1.0,10,8.094195191212929,7.426685399999999,0.6269350829767063,0.8405775250695751,1088.33,3.032651370533734,3.0091685332041207,0.06476248098052015,1.6467268631127714e-16,0.0
assembly_1,2,1.0,15,7.107858324586414,6.4968868,0.5754990536021068,0.8405775250695751,1088.33,0.7097064196746493,0.7236084211982058,0.05509467145563765,1.4043333874306804e-16,0.0
assembly_1,2,1.0,20,5.775847981008701,5.3182990000000006,0.4371118333889171,0.8405775250695748,1088.33,1.4190188777068677,1.3980926569770689,0.024748786870683995,2.3811631099687444e-16,0.0
assembly_1,2,1.0,25,3.3912677275948226,2.9878185999999998,0.38157590162009003,0.8405775250695751,1088.33,0.9485147377524143,0.9318217766207442,0.020969263838896624,1.790180836524724e-16,0.0
assembly_1,2,1.0,30,3.461509771971032,3.0811686000000003,0.3646941335638985,0.8405775250695751,1088.33,0.9348888486421696,0.9428768667847568,0.013196761774296989,1.5700924586837752e-16,0.0
assembly_1,2,1.0,35,2.3647707340074704,1.9832872000000001,0.3664326694095507,0.8405775250695748,1088.33,0.2884035498545911,0.2878593599877552,0.011903476104342893,1.5700924586837752e-16,0.0
assembly_1,2,1.0,40,2.1924207493662835,1.8223352,0.35593234859406947,0.8405775250695751,1088.33,0.33510102230547617,0.3329978410268751,0.005835566023596025,1.6467268631127714e-16,0.0
assembly_1,2,1.0,45,1.8864365858025849,1.5262360000000001,0.3469140113797039,0.8405775250695751,1088.33,0.41975986124100195,0.4227400963859473,0.0038204577468157947,1.2161883888976234e-16,0.0
assembly_1,2,1.0,50,1.2063455015886575,0.8486204,0.3438917530234903,0.8405775250695751,1088.33,0.21785373576252284,0.21699778658096952,0.0033336753477781404,1.6467268631127714e-16,0.0
assembly_1,2,1.0,55,0.9853374956175684,0.6340082,0.34104337480384855,0.8405775250695753,1088.33,0.1891993456185515,0.18567696393834102,0.003674535541826847,2.1065000811460205e-16,0.0
assembly_1,2,1.0,60,0.9409980465890839,0.5921922,0.33924076322000474,0.8405775250695751,1088.33,0.16505335203018126,0.16694403827798102,0.0054575810282088974,1.1102230246251565e-16,0.0
assembly_1,2,1.0,65,0.6713478017831221,0.3258236,0.3368827949743718,0.8405775250695751,1088.33,0.04510501690956761,0.043903507489037825,0.001775289883433347,1.6467268631127714e-16,0.0
assembly_1,2,1.0,70,0.496110233431682,0.14620260000000002,0.34281892045401036,0.8405775250695748,1088.33,0.010168835057881152,0.013894913524020213,0.005104475928465918,3.255813018879823e-16,0.0
